slide_title,source_slide_number,code,period_type,period_label,claims,exposure_months,rate_per_100000_member_months,poisson_ci_lower_per_100000,poisson_ci_upper_per_100000
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2019-Q2,1382,224099443.0,0.6166905109175127,0.5846018799848934,0.6500823871136586
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2019-Q3,1410,225151016.0,0.6262463412556841,0.5939813752175049,0.6598083497956154
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2019-Q4,1182,223888589.0,0.5279411538030641,0.4982692931131908,0.5589184365332679
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2020-Q1,895,149176444.0,0.5999606747563978,0.561293351288656,0.6405900405513602
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2020-Q2,573,78055480.0,0.7340932372717457,0.6752091427205772,0.796737472670184
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2020-Q3,1792,240451013.0,0.7452661469968521,0.7111560558016251,0.7805895321801388
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2020-Q4,1854,252197294.0,0.7351387362625706,0.7020530456958237,0.7693810569868255
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2021-Q1,2206,256211709.0,0.8610067075427844,0.825448242493609,0.8977029455198249
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2021-Q2,2227,261559386.0,0.8514318809419441,0.8164332928609649,0.887544942299313
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2021-Q3,1975,266799594.0,0.7402559990402384,0.7079652013178179,0.7736398593067637
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2021-Q4,1472,272358419.0,0.5404642916509219,0.5132040113761097,0.5687965979362931
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2022-Q1,2132,277314434.0,0.7688023912956511,0.7365113495064901,0.8021447538581796
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2022-Q2,2318,282016994.5,0.8219362822831587,0.7888131112253021,0.8560929372455406
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2022-Q3,2181,287178648.0,0.7594575763863892,0.7279155994874531,0.792014679580954
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2022-Q4,1899,292152539.0,0.6500029082410268,0.6210935920165087,0.6799105798111301
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2023-Q1,2411,297686543.0,0.809912324454653,0.7779030182035107,0.8429005819657777
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2023-Q2,2931,298365151.0,0.9823533312038844,0.9471080563952087,1.0185747118747537
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2023-Q3,2828,289816874.0,0.9757885940071247,0.9401528321166797,1.0124293645543987
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2023-Q4,2246,276383178.0,0.812639906760172,0.7793760053101775,0.846958475138162
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2024-Q1,2479,267644460.0,0.9262287737993904,0.8901229788815813,0.963423301185178
Custom Aggregate 95860-95870,44,Custom Aggregate 95860-95870,quarter,2024-Q2,2301,258952546.0,0.8885797940754752,0.8526402769829012,0.9256448744782355
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2018-Q1,66145,230550049.0,28.69008282015156,28.471853044852196,28.90956963886339
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2018-Q2,76205,228935769.0,33.28662896709688,33.05070897676952,33.523814750918206
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2018-Q3,64838,227904788.0,28.44959975127859,28.231033119868616,28.66943803318798
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2018-Q4,61376,226095567.0,27.14604307124695,26.931701335998827,27.361666680062072
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2019-Q1,79840,225406912.0,35.42038675371233,35.17511515792373,35.66694392338654
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2019-Q2,90044,224099443.0,40.18037653043163,39.91835660955095,40.44368943541419
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2019-Q3,83136,225151016.0,36.924550231654294,36.673974048283384,37.17641341921946
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2019-Q4,74615,223888589.0,33.32684364722134,33.0881396507929,33.566841989051035
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2020-Q1,77519,223452397.0,34.69150523366281,34.44771729556584,34.936590013468724
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2020-Q2,43133,231340007.0,18.644851169214324,18.469305717052915,18.82164976446315
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2020-Q3,69752,240451013.0,29.008819355649795,28.79393545242587,29.224908499993585
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2020-Q4,68761,252197294.0,27.264765180232267,27.06135292813854,27.469326548976152
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2021-Q1,79823,256211709.0,31.155094476966312,30.939335342017962,31.37198461907171
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2021-Q2,96431,261559386.0,36.86772685725757,36.63539468714747,37.10116679119491
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2021-Q3,91188,266799594.0,34.178462805306964,33.9569821534939,34.40102949686837
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2021-Q4,87149,272358419.0,31.99790934312921,31.78581624136317,32.211066345886735
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2022-Q1,95807,277314434.0,34.54814760922253,34.329726169504944,34.76761388114526
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2022-Q2,107582,282016994.5,38.14734647134891,37.91973092074905,38.37598936868467
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2022-Q3,99433,287178648.0,34.62409224797241,34.409212861120515,34.83998055812837
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2022-Q4,93125,292152539.0,31.875471737728077,31.67107080358499,32.08086445368226
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2023-Q1,120947,297686543.0,40.62897797835625,40.400322174428,40.85860699477463
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2023-Q2,129888,298365151.0,43.53323421474246,43.296804808344795,43.77063458707611
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2023-Q3,107864,289816874.0,37.21798476095633,36.99620452830817,37.44076468987574
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2023-Q4,95579,276383178.0,34.58206128594411,34.36316522620952,34.802005699745514
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2024-Q1,107754,267644460.0,40.26012718514704,40.02009672542141,40.501240159341386
HCPCS 82785 – IgE (total) (78 months of data),48,HCPCS 82785 – IgE (total) (78 months of data),quarter,2024-Q2,122702,258952546.0,47.383971270164686,47.1192103637679,47.649850953902884
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2018-Q1,47435,230550049.0,20.574708270827564,20.389965765874678,20.760708117755357
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2018-Q2,49443,228935769.0,21.596887291124872,21.406936461092236,21.78810428867416
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2018-Q3,53925,227904788.0,23.661196622161356,23.46190717925774,23.86175787838236
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2018-Q4,54502,226095567.0,24.105735783842235,23.90377750905328,24.308976039128233
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2019-Q1,79666,225406912.0,35.34319302506571,35.09818930116658,35.58948232452817
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2019-Q2,80074,224099443.0,35.731458734594,35.48439426380018,35.97981627746866
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2019-Q3,86897,225151016.0,38.5949846213441,38.33879378499551,38.852462428889616
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2019-Q4,92232,223888589.0,41.195489422643156,40.930050307144754,41.46222272256155
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2020-Q1,92552,223452397.0,41.41911263543081,41.152693660443944,41.68682831866414
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2020-Q2,85505,231340007.0,36.96074929227438,36.71342069541501,37.20933044189733
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2020-Q3,110148,240451013.0,45.80891493270607,45.53878257085987,46.08025222081753
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2020-Q4,116759,252197294.0,46.29669024125215,46.03151199814892,46.56301725666093
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2021-Q1,125468,256211709.0,48.97043952038898,48.69984288330594,49.242166890894
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2021-Q2,129223,261559386.0,49.404841468774514,49.13583472117781,49.67495581606685
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2021-Q3,140613,266799594.0,52.703603439516485,52.42848775734271,52.979804924806444
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2021-Q4,130524,272358419.0,47.92361494799248,47.663975378783185,48.184318195484245
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2022-Q1,118912,277314434.0,42.87984519406588,42.636468440083256,43.124266663451984
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2022-Q2,112106,282016994.5,39.75150511718541,39.51914604793066,39.984891511597645
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2022-Q3,105626,287178648.0,36.780589620994384,36.55910949588001,37.00307863723681
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2022-Q4,107122,292152539.0,36.66646210457887,36.44721407550828,36.8867018412007
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2023-Q1,120530,297686543.0,40.48889774637881,40.26063701107146,40.718131695811046
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2023-Q2,116389,298365151.0,39.00891227072293,38.78512260776235,39.233672950979056
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2023-Q3,118917,289816874.0,41.03177235981091,40.79888975786834,41.26565460905088
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2023-Q4,113331,276383178.0,41.00502817143234,40.76663893684575,41.24446566651935
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2024-Q1,105594,267644460.0,39.45308638183656,39.2154774541475,39.69177783533534
HCPCS 83520 – Tryptase (78 months of data),50,HCPCS 83520 – Tryptase (78 months of data),quarter,2024-Q2,95584,258952546.0,36.91178228461982,36.678145757485346,37.146537732671845
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2018-Q1,737983,230550049.0,320.09665719047405,319.36676011228803,320.82781015495027
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2018-Q2,716846,228935769.0,313.12101343150096,312.39657852761377,313.84671308451874
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2018-Q3,671198,227904788.0,294.5080732573289,293.80392572013983,295.21349128201933
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2018-Q4,632219,226095567.0,279.6246774710094,278.93582578710294,280.3148098249422
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2019-Q1,727791,225406912.0,322.8787411807496,322.137365954074,323.62140095295615
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2019-Q2,707833,224099443.0,315.85665297704463,315.12125380394906,316.5933441973014
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2019-Q3,694313,225151016.0,308.376578678197,307.6516424078261,309.1028009662041
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2019-Q4,657916,223888589.0,293.85865663747603,293.14900946566496,294.5695970926427
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2020-Q1,730590,223452397.0,326.9555439139013,326.206246428752,327.706137179383
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2020-Q2,511778,231340007.0,221.22330099177356,220.61761907225235,221.8302346081002
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2020-Q3,733506,240451013.0,305.05423572492913,304.3565205892793,305.7531550351408
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2020-Q4,716943,252197294.0,284.27862513068834,283.6209642726222,284.9374340831785
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2021-Q1,834216,256211709.0,325.59636062534514,324.8980341842918,326.2958171391328
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2021-Q2,829132,261559386.0,316.99569748951774,316.3137372931522,317.67876465512387
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2021-Q3,804352,266799594.0,301.48171814684247,300.82322405936844,302.1412974677506
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2021-Q4,760259,272358419.0,279.13915890369447,278.51204380812464,279.76733709459165
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2022-Q1,883432,277314434.0,318.56690156993415,317.9029463516475,319.23190085517314
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2022-Q2,876610,282016994.5,310.8358776584295,310.1855207429367,311.4872612327634
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2022-Q3,874133,287178648.0,304.38648767508647,303.7487234913844,305.025260065321
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2022-Q4,825651,292152539.0,282.6095582896851,282.00029416999627,283.2198134615909
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2023-Q1,1079133,297686543.0,362.50647715708135,361.8228422008036,363.19108469649683
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2023-Q2,1052089,298365151.0,352.61792353222916,351.94444843946604,353.2923690001033
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2023-Q3,963034,289816874.0,332.2905208065973,331.6271883034502,332.9548523214003
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2023-Q4,893660,276383178.0,323.34095239327485,322.6709126920814,324.0120396771751
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2024-Q1,1097876,267644460.0,410.1994115626379,409.4324632468947,410.96744162729397
HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),53,HCPCS 82570 – Creatinine (needed for normalization) (78 months of data),quarter,2024-Q2,1049384,258952546.0,405.24181600438874,404.46683659269326,406.01791348286525
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2018-Q1,46190,230550049.0,20.03469537323759,19.85239884163876,20.21824927290497
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2018-Q2,46114,228935769.0,20.14276764239493,19.959337129121046,20.32746439137406
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2018-Q3,43223,227904788.0,18.96537601482949,18.78699831660514,19.145025742668956
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2018-Q4,43675,226095567.0,19.317052775298333,19.136307805570272,19.499079942644936
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2019-Q1,51753,225406912.0,22.959810566944814,22.762420923898354,23.158486155909234
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2019-Q2,52006,224099443.0,23.206661874657136,23.007634859471032,23.40698233371207
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2019-Q3,51818,225151016.0,23.01477511431705,22.81703680375386,23.213800831144635
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2019-Q4,49920,223888589.0,22.296804059093873,22.101634398307635,22.493268421532317
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2020-Q1,54142,223452397.0,24.229769170925476,24.026099381387972,24.43473611145725
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2020-Q2,38525,231340007.0,16.65297779644314,16.487096623267014,16.820112231081303
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2020-Q3,54941,240451013.0,22.849144744505608,22.65847896185912,23.041015963657976
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2020-Q4,57736,252197294.0,22.893187743719405,22.70682631329563,23.080698425949322
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2021-Q1,69112,256211709.0,26.97456734891066,26.77383089991593,27.176434906087707
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2021-Q2,70838,261559386.0,27.08295086760909,26.88387384651242,27.2831358535177
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2021-Q3,68448,266799594.0,25.655211454332274,25.463371164516378,25.84813797129681
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2021-Q4,63636,272358419.0,23.364800043137276,23.18361374098608,23.547050453577462
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2022-Q1,71893,277314434.0,25.92472341342319,25.735560954337743,26.114930880815635
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2022-Q2,72588,282016994.5,25.7388743996419,25.551967632333426,25.926808743801214
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2022-Q3,73587,287178648.0,25.62411952019497,25.43931115919006,25.809936980108322
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2022-Q4,71105,292152539.0,24.338313212468776,24.159746629045905,24.517871736285844
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2023-Q1,88558,297686543.0,29.748741447140254,29.553128977710827,29.94532728856083
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2023-Q2,87771,298365151.0,29.417309530227275,29.22301252725395,29.612577696266474
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2023-Q3,78594,289816874.0,27.118503803888245,26.929239213927502,27.30876826653195
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2023-Q4,73171,276383178.0,26.47447667744815,26.282994261239544,26.667007611467206
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2024-Q1,83851,267644460.0,31.32924925851258,31.117550591938237,31.542030588449943
HCPCS 86160 - C3 (78 months of data),56,HCPCS 86160 - C3 (78 months of data),quarter,2024-Q2,81716,258952546.0,31.556360909461766,31.3403646712868,31.77347616826001
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2018-Q1,462502,230550049.0,200.60806840253588,200.03033046719045,201.18706235434675
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2018-Q2,459579,228935769.0,200.74582578662051,200.16585682629793,201.32705962187404
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2018-Q3,446848,227904788.0,196.06784215520736,195.49338136585996,196.64357355041383
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2018-Q4,448539,226095567.0,198.3846945570587,197.80454150445897,198.96612838170668
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2019-Q1,529084,225406912.0,234.72394670843101,234.09189228387697,235.35728576657087
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2019-Q2,536024,224099443.0,239.19024198556352,238.5503412524521,239.83143484332757
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2019-Q3,544400,225151016.0,241.79326821247832,241.15139591751625,242.43642659260576
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2019-Q4,544051,223888589.0,243.0007721385032,242.35548762957336,243.64734998455896
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2020-Q1,555467,223452397.0,248.58404181719294,247.9307451414974,249.23863434854385
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2020-Q2,489583,231340007.0,211.62919736576305,211.03680373058734,212.22284271101245
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2020-Q3,627967,240451013.0,261.16213534105594,260.5165927414535,261.80888215364354
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2020-Q4,655083,252197294.0,259.750209690989,259.12157782186046,260.3799896757136
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2021-Q1,733045,256211709.0,286.1090942568905,285.45450452658054,286.7648140878907
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2021-Q2,748370,261559386.0,286.1185795871229,285.4707015708175,286.7675645942956
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2021-Q3,794399,266799594.0,297.7512027248437,297.09679760497573,298.40669308070267
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2021-Q4,745062,272358419.0,273.55937912093697,272.938566936381,274.1812544050062
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2022-Q1,776341,277314434.0,279.9497266701956,279.327335289699,280.573162142731
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2022-Q2,762908,282016994.5,270.5184491993443,269.9117568788309,271.1261682053873
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2022-Q3,745764,287178648.0,259.68643741229675,259.0973855881827,260.27649747309994
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2022-Q4,734131,292152539.0,251.28345709841665,250.70897018358286,251.85893508779498
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2023-Q1,868803,297686543.0,291.85162058198915,291.2382481118839,292.46596567150436
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2023-Q2,829647,298365151.0,278.06431053337053,277.4662899299756,278.6633015522465
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2023-Q3,767047,289816874.0,264.6660939417903,264.07412944175053,265.25905749499196
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2023-Q4,727402,276383178.0,263.18606120087384,262.5815873307841,263.7915826943184
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2024-Q1,781004,267644460.0,291.80652571699034,291.1597125284587,292.45442071928477
HCPCS 86140 - CRP (78 months of data),59,HCPCS 86140 - CRP (78 months of data),quarter,2024-Q2,747195,258952546.0,288.5451452560733,287.8912593591569,289.20014928812697
HCPCS 85652 - ESR (78 months of data),61,HCPCS 85652 - ESR (78 months of data),quarter,2018-Q1,396504,230550049.0,171.98174614137687,171.44684547779266,172.51790287142148
HCPCS 85652 - ESR (78 months of data),61,HCPCS 85652 - ESR (78 months of data),quarter,2018-Q2,397999,228935769.0,173.84745150942314,173.30776379147204,174.38840414937755
HCPCS 85652 - ESR (78 months of data),61,HCPCS 85652 - ESR (78 months of data),quarter,2018-Q3,383662,227904788.0,168.34310650814407,167.81083897854984,168.87664469452702
