target_title,code,period_type,period_label,claims,exposure_months,rate_per_100000_member_months,poisson_ci_lower_per_100000,poisson_ci_upper_per_100000
HCPCS A0433,A0433,quarter,2021-Q2,10782,261559386.0,4.122199613972179,4.044753790325512,4.200755598833132
HCPCS A0433,A0433,quarter,2021-Q3,11472,266799594.0,4.29985661822259,4.221528935869308,4.379272549384612
HCPCS A0433,A0433,quarter,2021-Q4,10381,272358419.0,3.811521611160476,3.7385492409859133,3.885560190679673
HCPCS A0433,A0433,quarter,2022-Q1,10245,277314434.0,3.6943623352832766,3.6231673463045624,3.766604501765566
HCPCS A0433,A0433,quarter,2022-Q2,10298,282016994.5,3.6515529917825575,3.581363439563907,3.722772251269367
HCPCS A0433,A0433,quarter,2022-Q3,11095,287178648.0,3.863448789549284,3.7918906399211685,3.9360180161366913
HCPCS A0433,A0433,quarter,2022-Q4,10972,292152539.0,3.7555723587259324,3.6856252765635373,3.826513322035265
HCPCS A0433,A0433,quarter,2023-Q1,10516,297686543.0,3.532574866845761,3.4653764375010248,3.6007487682823895
HCPCS A0433,A0433,quarter,2023-Q2,10907,298365151.0,3.6555877800889687,3.587301269863471,3.724847485996511
HCPCS A0433,A0433,quarter,2023-Q3,10533,289816874.0,3.634363953563311,3.5652847890285067,3.7044450754425875
HCPCS A0433,A0433,quarter,2023-Q4,10643,276383178.0,3.850813235818571,3.7779974049405003,3.9246797066591035
HCPCS A0433,A0433,year,2018,22791,913486173.0,2.4949474522588093,2.4626600050282104,2.527552451228518
HCPCS A0433,A0433,year,2019,26841,898545960.0,2.9871593880406517,2.9515288152025345,3.023112735952964
HCPCS A0433,A0433,year,2020,23801,719880231.0,3.30624442442843,3.2643726530848802,3.3485191311682008
HCPCS A0433,A0433,year,2021,42776,1056929108.0,4.04719670186243,4.008933131097125,4.085734561689033
HCPCS A0433,A0433,year,2022,42610,1138662615.5,3.7421093324724155,3.706661474965589,3.7778117913069407
HCPCS A0433,A0433,year,2023,42599,1162251746.0,3.665212820424535,3.630488908229519,3.7001861665962363
HCPCS A0434,A0434,month,2018-01,41392,77061511.0,53.71293589091447,53.19671561361504,54.23291825300519
HCPCS A0434,A0434,month,2018-02,37541,76816414.0,48.87106549910023,48.377935498193835,49.36796990175318
HCPCS A0434,A0434,month,2018-03,39262,76672124.0,51.20765925305526,50.702375469314525,51.71672439563501
HCPCS A0434,A0434,month,2018-04,45630,76587909.0,59.578594840603365,59.03317784382241,60.12779688726288
HCPCS A0434,A0434,month,2018-05,42598,76388516.0,55.76492675940975,55.23660843516782,56.297040223231036
HCPCS A0434,A0434,month,2018-06,12330,75959344.0,16.232367672896174,15.947100925797734,16.5214563594813
HCPCS A0434,A0434,month,2018-07,8071,76353875.0,10.57051786828108,10.341149489899346,10.803691157703327
HCPCS A0434,A0434,month,2018-08,6926,76065396.0,9.105323003905745,8.892132664617433,9.322333820737052
HCPCS A0434,A0434,month,2018-09,27021,75485517.0,35.79627069388688,35.37071625463771,36.225667277406856
HCPCS A0434,A0434,month,2018-10,43104,75799027.0,56.86616531370515,56.33057796559668,57.405577279365836
HCPCS A0434,A0434,month,2018-11,37465,75525925.0,49.60548315032223,49.1044364018136,50.11036879943577
HCPCS A0434,A0434,month,2018-12,35330,74770615.0,47.25118283432602,46.75974354550443,47.74650000445747
HCPCS A0434,A0434,month,2019-01,41764,75376060.0,55.40751267710199,54.877377516910826,55.941494015926914
HCPCS A0434,A0434,month,2019-02,36794,75153292.0,48.95860050947602,48.45961028215671,49.461448732905545
HCPCS A0434,A0434,month,2019-03,46744,74877560.0,62.427247896432526,61.86258828726653,62.99577894002033
HCPCS A0434,A0434,month,2019-04,43124,75071007.0,57.44428071945271,56.903373639829944,57.98904950536357
HCPCS A0434,A0434,month,2019-05,47487,74812854.0,63.474386366813384,62.90475451130546,64.04789295764174
HCPCS A0434,A0434,month,2019-06,13053,74215582.0,17.58795073519736,17.28750615160869,17.892306724995954
HCPCS A0434,A0434,month,2019-07,9134,74488451.0,12.262303588511998,12.012105528238308,12.516400970913127
HCPCS A0434,A0434,month,2019-08,7566,75037460.0,10.082963895632927,9.857031474717132,10.31276845458685
HCPCS A0434,A0434,month,2019-09,29526,75625105.0,39.04259042020504,38.5985116545842,39.49050389706275
HCPCS A0434,A0434,month,2019-10,41468,75011359.0,55.282293978969236,54.75147696425924,55.81697589496084
HCPCS A0434,A0434,month,2019-11,36153,74622336.0,48.44796067493786,47.9498278307054,48.94997902619596
HCPCS A0434,A0434,month,2019-12,32250,74254894.0,43.43148075869585,42.95874719075281,43.908119468057286
HCPCS A0434,A0434,month,2020-01,42103,74732556.0,56.33823095787063,55.80136008489712,56.878981102144564
HCPCS A0434,A0434,month,2020-02,37127,74443888.0,49.87246233028559,49.366436869991695,50.382382520194426
HCPCS A0434,A0434,month,2020-06,5939,78055480.0,7.608690639017273,7.416397835499419,7.804707715219287
HCPCS A0434,A0434,month,2020-07,6379,79309251.0,8.04319788620876,7.847016022296257,8.243044586319815
HCPCS A0434,A0434,month,2020-08,6736,80202982.0,8.398690213289077,8.199307156922922,8.601696857770262
HCPCS A0434,A0434,month,2020-09,15983,80938780.0,19.747023614638124,19.44205514017962,20.05557757535842
HCPCS A0434,A0434,month,2020-10,24443,83848958.0,29.151226900160164,28.786908047859196,29.519005030318656
HCPCS A0434,A0434,month,2020-11,19336,85021129.0,22.74258202334622,22.423141028008892,23.06543551897223
HCPCS A0434,A0434,month,2020-12,13444,83327207.0,16.133986106122578,15.862399190695015,16.40905657469246
HCPCS A0434,A0434,month,2021-01,19752,84904129.0,23.26388625928899,22.940570404554194,23.590619229125036
HCPCS A0434,A0434,month,2021-02,19453,85397214.0,22.779431656868805,22.460433360534317,23.101827400208926
HCPCS A0434,A0434,month,2021-03,31504,85910366.0,36.670778471599114,36.26694703509832,37.07798531305542
HCPCS A0434,A0434,month,2021-04,28500,86730928.0,32.86025026735561,32.47984175397146,33.24400257752336
HCPCS A0434,A0434,month,2021-05,27561,87232698.0,31.59480404927978,31.22288462138128,31.970048152375714
HCPCS A0434,A0434,month,2021-06,11966,87595760.0,13.660478543710335,13.416802138315854,13.90746932533503
HCPCS A0434,A0434,month,2021-07,9724,88407727.0,10.9990385795124,10.78149669706056,11.219865502457571
HCPCS A0434,A0434,month,2021-08,8625,89007226.0,9.690224476830679,9.486786410269536,9.896926145812582
HCPCS A0434,A0434,month,2021-09,23756,89384641.0,26.577272934395967,26.24036872128965,26.917422289207998
HCPCS A0434,A0434,month,2021-10,27416,90288880.0,30.364758096456615,30.006376987778786,30.726351360870037
HCPCS A0434,A0434,month,2021-11,26785,90916915.0,29.46096444209529,29.109190598795777,29.8159283283346
HCPCS A0434,A0434,month,2021-12,27445,91152624.0,30.108842505729733,29.753669096156486,30.467197629868927
HCPCS A0434,A0434,month,2022-01,28540,92054533.0,31.00336188767586,30.644700625836883,31.36517356679878
HCPCS A0434,A0434,month,2022-02,29112,92416336.0,31.500924252179832,31.140094559594022,31.86489196653495
HCPCS A0434,A0434,month,2022-03,39317,92843565.0,42.34757680836577,41.93001019434303,42.76826614250633
HCPCS A0434,A0434,month,2022-04,29758,93447612.5,31.844580298934872,31.483783942005786,32.20847997983662
HCPCS A0434,A0434,month,2022-05,29599,94051660.0,31.47100221303909,31.113484750935054,31.831603084169217
HCPCS A0434,A0434,month,2022-06,11151,94517722.0,11.797787509098029,11.579817718590354,12.018829288384497
HCPCS A0434,A0434,month,2022-07,9282,95111777.0,9.759043824825184,9.56150766929183,9.959633716614267
HCPCS A0434,A0434,month,2022-08,9720,95824368.0,10.1435576387,9.942894611720657,10.347251451825462
HCPCS A0434,A0434,month,2022-09,27201,96242503.0,28.26298065003567,27.928094004263478,28.600880769742872
HCPCS A0434,A0434,month,2022-10,35692,96904625.0,36.8320913475492,36.45095914287712,37.216215658363666
HCPCS A0434,A0434,month,2022-11,34042,97433463.0,34.93871504905866,34.568539796951065,35.31186629440714
HCPCS A0434,A0434,month,2022-12,31670,97814451.0,32.377628945645256,32.0220082956645,32.73621419672086
HCPCS A0434,A0434,month,2023-01,37442,98743626.0,37.91839687961226,37.535279770799214,38.30445024554053
HCPCS A0434,A0434,month,2023-02,34566,99047187.0,34.89851761262034,34.531574198730056,35.26838849271088
HCPCS A0434,A0434,month,2023-03,45155,99895730.0,45.20213226331096,44.78615990753266,45.621006559533996
HCPCS A0434,A0434,month,2023-04,32442,100100536.0,32.409416868656926,32.057696474206466,32.76403409322439
HCPCS A0434,A0434,month,2023-05,27013,99734767.0,27.084837928182054,26.762799504410644,27.40978432821405
HCPCS A0434,A0434,month,2023-06,11147,98529848.0,11.313323045012716,11.104266642238882,11.525326347160917
HCPCS A0434,A0434,month,2023-07,10350,97857412.0,10.57661324621992,10.373820226461351,10.782373772688919
HCPCS A0434,A0434,month,2023-08,11273,96623612.0,11.666920503861933,11.452532737117002,11.884313254103533
HCPCS A0434,A0434,month,2023-09,24207,95335850.0,25.3912877474738,25.07242062693338,25.71319737391707
HCPCS A0434,A0434,month,2023-10,33807,93799620.0,36.04172383640787,35.65854081389473,36.427998163207334
HCPCS A0434,A0434,month,2023-11,29966,92066205.0,32.54831672490465,32.18082557865169,32.91895773754155
HCPCS A0434,A0434,month,2023-12,27948,90517353.0,30.87584763995474,30.514909285334713,31.23998998014811
HCPCS A0434,A0434,quarter,2018-Q1,118195,230550049.0,51.26652564710581,50.97466790833677,51.559640013327474
HCPCS A0434,A0434,quarter,2018-Q2,100558,228935769.0,43.924110434660825,43.65304132080117,44.196445141441465
HCPCS A0434,A0434,quarter,2018-Q3,42018,227904788.0,18.43664644728745,18.260778636026856,18.613786317570653
HCPCS A0434,A0434,quarter,2018-Q4,115899,226095567.0,51.261066962891846,50.966367974645124,51.55704734878797
HCPCS A0434,A0434,quarter,2019-Q1,125302,225406912.0,55.58924475217512,55.28187136741236,55.89790340065476
HCPCS A0434,A0434,quarter,2019-Q2,103664,224099443.0,46.2580355454074,45.97686579468081,46.54049818122062
HCPCS A0434,A0434,quarter,2019-Q3,46226,225151016.0,20.531108773677488,20.34436794927467,20.719137116553938
HCPCS A0434,A0434,quarter,2019-Q4,109871,223888589.0,49.073961513956384,48.78421134389698,49.36500574779117
HCPCS A0434,A0434,quarter,2020-Q1,79230,149176444.0,53.11160252620045,52.74241591973889,53.48273165497429
HCPCS A0434,A0434,quarter,2020-Q2,5939,78055480.0,7.608690639017273,7.416397835499419,7.804707715219287
HCPCS A0434,A0434,quarter,2020-Q3,29098,240451013.0,12.101425415912056,11.962775485928974,12.24128143194367
HCPCS A0434,A0434,quarter,2020-Q4,57223,252197294.0,22.68977556912248,22.50424559664643,22.876454800628927
HCPCS A0434,A0434,quarter,2021-Q1,70709,256211709.0,27.59788000165129,27.394833294778422,27.802057800199933
HCPCS A0434,A0434,quarter,2021-Q2,68027,261559386.0,26.008242732302485,25.81316285733736,26.204430600839245
HCPCS A0434,A0434,quarter,2021-Q3,42105,266799594.0,15.781508273209742,15.631123157691661,15.93298000150719
HCPCS A0434,A0434,quarter,2021-Q4,81646,272358419.0,29.977410024545634,29.77213356006655,30.183750430382847
HCPCS A0434,A0434,quarter,2022-Q1,96969,277314434.0,34.96716654856848,34.74742246587212,35.187955456615
HCPCS A0434,A0434,quarter,2022-Q2,70508,282016994.5,25.001330194659598,24.817125639257625,25.18656234577854
HCPCS A0434,A0434,quarter,2022-Q3,46203,287178648.0,16.08859165602033,15.942221437006344,16.235971303164735
HCPCS A0434,A0434,quarter,2022-Q4,101404,292152539.0,34.709265354014256,34.49595790247311,34.92356454158109
HCPCS A0434,A0434,quarter,2023-Q1,117163,297686543.0,39.35784225221091,39.132796805976575,39.583860926087574
HCPCS A0434,A0434,quarter,2023-Q2,70602,298365151.0,23.66295117354372,23.48872340198629,23.83815023551218
HCPCS A0434,A0434,quarter,2023-Q3,45830,289816874.0,15.813433968651529,15.668984129901071,15.958884053008312
HCPCS A0434,A0434,quarter,2023-Q4,91721,276383178.0,33.18617314690549,32.97174740358131,33.40164726814685
HCPCS A0434,A0434,year,2018,376670,913486173.0,41.23434060999192,41.102762260983326,41.36623597554178
HCPCS A0434,A0434,year,2019,385063,898545960.0,42.854012720729386,42.71876335212272,42.989584374996426
HCPCS A0434,A0434,year,2020,171490,719880231.0,23.822018249032872,23.70940229371391,23.93503658677834
HCPCS A0434,A0434,year,2021,262487,1056929108.0,24.834872841821667,24.739955371867477,24.930064333762274
HCPCS A0434,A0434,year,2022,315084,1138662615.5,27.671409925199217,27.57487331773142,27.768200870628924
HCPCS A0434,A0434,year,2023,325316,1162251746.0,27.9901493905779,27.89404740519121,28.08650054948814
HCPCS A0425,A0425,month,2018-01,1337484,77061511.0,1735.605729298508,1732.6655532932177,1738.5496622417459
HCPCS A0425,A0425,month,2018-02,1221412,76816414.0,1590.040378609707,1587.221767365166,1592.8627588306151
HCPCS A0425,A0425,month,2018-03,1291656,76672124.0,1684.648777957423,1681.7447600078126,1687.5565719443941
HCPCS A0425,A0425,month,2018-04,1277498,76587909.0,1668.0152476809362,1665.124020363665,1670.9102551938665
HCPCS A0425,A0425,month,2018-05,1348400,76388516.0,1765.1867984973028,1762.208634651852,1768.168752375425
HCPCS A0425,A0425,month,2018-06,1263113,75959344.0,1662.8803429371376,1659.981656899303,1665.7828404583013
HCPCS A0425,A0425,month,2018-07,1296145,76353875.0,1697.5497314314434,1694.6285442242377,1700.4747104128762
HCPCS A0425,A0425,month,2018-08,1304791,76065396.0,1715.3542459701384,1712.4122123173918,1718.3000857737106
HCPCS A0425,A0425,month,2018-09,1216335,75485517.0,1611.3488366251768,1608.486500116628,1614.2150085639548
HCPCS A0425,A0425,month,2018-10,1301704,75799027.0,1717.30964303803,1714.3607666944897,1720.2623389091139
HCPCS A0425,A0425,month,2018-11,1206050,75525925.0,1596.8688897223042,1594.0202107148627,1599.7214021129414
HCPCS A0425,A0425,month,2018-12,1236882,74770615.0,1654.2354239028261,1651.3214041436272,1657.1533157539266
HCPCS A0425,A0425,month,2019-01,1370657,75376060.0,1818.4248420519723,1815.3818576635686,1821.4716673718808
HCPCS A0425,A0425,month,2019-02,1262173,75153292.0,1679.4646866567068,1676.5360017720316,1682.3972239049726
HCPCS A0425,A0425,month,2019-03,1385170,74877560.0,1849.913378587657,1846.8339540951781,1852.9966695769074
HCPCS A0425,A0425,month,2019-04,1428851,75071007.0,1903.33266743045,1900.2131049826953,1906.4560863944987
HCPCS A0425,A0425,month,2019-05,1516388,74812854.0,2026.9083705856215,2023.6835426511357,2030.1370683117975
HCPCS A0425,A0425,month,2019-06,1393098,74215582.0,1877.0963757988181,1873.9806017895194,1880.2160507895408
HCPCS A0425,A0425,month,2019-07,1475450,74488451.0,1980.776858952269,1977.5820230530833,1983.9755815111052
HCPCS A0425,A0425,month,2019-08,1536484,75037460.0,2047.6226140916817,2044.3861960341994,2050.8628903506365
HCPCS A0425,A0425,month,2019-09,1531023,75625105.0,2024.4904122777748,2021.2848568969894,2027.6997958817342
HCPCS A0425,A0425,month,2019-10,1667121,75011359.0,2222.49139626973,2219.118973441838,2225.8676785994694
HCPCS A0425,A0425,month,2019-11,1515763,74622336.0,2031.245711739713,2028.0133171148775,2034.4819860364087
HCPCS A0425,A0425,month,2019-12,1557342,74254894.0,2097.292065355315,2093.999406221624,2100.588623344583
HCPCS A0425,A0425,month,2020-01,1695905,74732556.0,2269.298804660181,2265.884692351347,2272.7167908607607
HCPCS A0425,A0425,month,2020-02,1597449,74443888.0,2145.8430543015165,2142.516715837763,2149.1732817093252
HCPCS A0425,A0425,month,2020-06,1232835,78055480.0,1579.4342690609294,1576.6474544448017,1582.2247928187771
HCPCS A0425,A0425,month,2020-07,1329508,79309251.0,1676.359293823113,1673.5109813169936,1679.2112567932709
HCPCS A0425,A0425,month,2020-08,1313107,80202982.0,1637.2296481445042,1634.4305094622314,1640.032396618963
HCPCS A0425,A0425,month,2020-09,1286662,80938780.0,1589.6730837801115,1586.9274754542746,1592.4222690930471
HCPCS A0425,A0425,month,2020-10,1346310,83848958.0,1605.6371267010854,1602.9260486952794,1608.3516575230474
HCPCS A0425,A0425,month,2020-11,1286337,85021129.0,1512.9615604140001,1510.348114663607,1515.5784114000824
HCPCS A0425,A0425,month,2020-12,1338418,83327207.0,1606.2196828462043,1603.4996404445137,1608.9431996867465
HCPCS A0425,A0425,month,2021-01,1311931,84904129.0,1545.1910471868805,1542.5480817874532,1547.8374225045236
HCPCS A0425,A0425,month,2021-02,1224132,85397214.0,1433.4565996497263,1430.9183826269477,1435.9982069370917
HCPCS A0425,A0425,month,2021-03,1387651,85910366.0,1615.2311584844138,1612.5447971878646,1617.9208897324954
HCPCS A0425,A0425,month,2021-04,1352797,86730928.0,1559.7630870501007,1557.1357856040997,1562.3937265767702
HCPCS A0425,A0425,month,2021-05,1377825,87232698.0,1579.482271659189,1576.8460194582296,1582.1218427310791
HCPCS A0425,A0425,month,2021-06,1394542,87595760.0,1592.0199790492143,1589.3787685202026,1594.6644946875574
HCPCS A0425,A0425,month,2021-07,1449644,88407727.0,1639.7254506950505,1637.0572765298696,1642.396899596293
HCPCS A0425,A0425,month,2021-08,1458906,89007226.0,1639.0871455762478,1636.4284864297204,1641.749057399283
HCPCS A0425,A0425,month,2021-09,1411362,89384641.0,1578.9759674707425,1576.3720472243565,1581.5831266747914
HCPCS A0425,A0425,month,2021-10,1437439,90288880.0,1592.0443359137914,1589.4427784357251,1594.6490999031848
HCPCS A0425,A0425,month,2021-11,1382067,90916915.0,1520.1428689039878,1517.6095529241588,1522.6793692630642
HCPCS A0425,A0425,month,2021-12,1439231,91152624.0,1578.9243763295283,1576.3458642767948,1581.5060645087726
HCPCS A0425,A0425,month,2022-01,1410352,92054533.0,1532.083162053519,1529.5556694957777,1534.6137996285452
HCPCS A0425,A0425,month,2022-02,1271283,92416336.0,1375.6042005387446,1373.2140004585633,1377.997533371265
HCPCS A0425,A0425,month,2022-03,1493918,92843565.0,1609.0700524048166,1606.4908353342578,1611.6523877394886
HCPCS A0425,A0425,month,2022-04,1461750,93447612.5,1564.2454214654224,1561.7106268059902,1566.7833142418247
HCPCS A0425,A0425,month,2022-05,1549231,94051660.0,1647.2128189975592,1644.6200069141344,1649.8087092755936
HCPCS A0425,A0425,month,2022-06,1549963,94517722.0,1639.8649556958217,1637.284318948221,1642.448655459417
HCPCS A0425,A0425,month,2022-07,1565249,95111777.0,1645.694202517108,1643.1170643361786,1648.2743845788073
HCPCS A0425,A0425,month,2022-08,1645863,95824368.0,1717.5829429942078,1714.9599005173548,1720.2090066959656
HCPCS A0425,A0425,month,2022-09,1602957,96242503.0,1665.5396005234818,1662.9622333280463,1668.1199758283635
HCPCS A0425,A0425,month,2022-10,1625514,96904625.0,1677.4369644379717,1674.859253131646,1680.01766329462
HCPCS A0425,A0425,month,2022-11,1575767,97433463.0,1617.2749602464605,1614.750789631484,1619.802102208635
HCPCS A0425,A0425,month,2022-12,1574555,97814451.0,1609.7365817654081,1607.2232103229128,1612.2529129819889
HCPCS A0425,A0425,month,2023-01,1646480,98743626.0,1667.4291462620586,1664.8831741894692,1669.9780502398703
HCPCS A0425,A0425,month,2023-02,1519604,99047187.0,1534.2222692301195,1531.7838922525239,1536.6635691587373
HCPCS A0425,A0425,month,2023-03,1723456,99895730.0,1725.2549233085338,1722.6801360656511,1727.832608625519
HCPCS A0425,A0425,month,2023-04,1612818,100100536.0,1611.1981658120192,1608.7125210829747,1613.6867027108472
HCPCS A0425,A0425,month,2023-05,1752207,99734767.0,1756.866790494432,1754.266417666222,1759.4700660678136
HCPCS A0425,A0425,month,2023-06,1669340,98529848.0,1694.248021168164,1691.6788668674537,1696.8201137300614
HCPCS A0425,A0425,month,2023-07,1651085,97857412.0,1687.2355054719822,1684.6628851551095,1689.8110842448398
HCPCS A0425,A0425,month,2023-08,1721805,96623612.0,1781.9712639183888,1779.3105583975705,1784.6349656557413
HCPCS A0425,A0425,month,2023-09,1624976,95335850.0,1704.475283956665,1701.8555895682002,1707.0980150564644
HCPCS A0425,A0425,month,2023-10,1690205,93799620.0,1801.931606972395,1799.2160731294352,1804.6502272453279
HCPCS A0425,A0425,month,2023-11,1602521,92066205.0,1740.6180693556337,1737.9241544703282,1743.3151288040606
HCPCS A0425,A0425,month,2023-12,1614061,90517353.0,1783.150905882102,1780.4010434504687,1785.9039666807464
HCPCS A0425,A0425,quarter,2018-Q1,3850552,230550049.0,1670.1588295910533,1668.4910548501364,1671.827859940142
HCPCS A0425,A0425,quarter,2018-Q2,3889011,228935769.0,1698.7345476800526,1697.0466443175148,1700.4237155032692
HCPCS A0425,A0425,quarter,2018-Q3,3817271,227904788.0,1674.9411161998053,1673.261292530698,1676.6222100517166
HCPCS A0425,A0425,quarter,2018-Q4,3744636,226095567.0,1656.218230939486,1654.541156389059,1657.8965858388844
HCPCS A0425,A0425,quarter,2019-Q1,4018000,225406912.0,1782.554032770743,1780.8114993970353,1784.297850397322
HCPCS A0425,A0425,quarter,2019-Q2,4338337,224099443.0,1935.8981628526406,1934.0769186836078,1937.720698759085
HCPCS A0425,A0425,quarter,2019-Q3,4542957,225151016.0,2017.7377303063113,2015.8827256362456,2019.5940206759403
HCPCS A0425,A0425,quarter,2019-Q4,4740226,223888589.0,2117.2253669435563,2115.3198218020293,2119.1322050299245
HCPCS A0425,A0425,quarter,2020-Q1,3293354,149176444.0,2207.690377711376,2205.3066789353124,2210.0760170390236
HCPCS A0425,A0425,quarter,2020-Q2,1232835,78055480.0,1579.4342690609294,1576.6474544448017,1582.2247928187771
HCPCS A0425,A0425,quarter,2020-Q3,3929277,240451013.0,1634.1278628757532,1632.5124932822184,1635.7444363736474
HCPCS A0425,A0425,quarter,2020-Q4,3971065,252197294.0,1574.5866805375001,1573.038377998058,1576.1361309075048
HCPCS A0425,A0425,quarter,2021-Q1,3923714,256211709.0,1531.4343030278917,1529.919375645843,1532.950360257045
HCPCS A0425,A0425,quarter,2021-Q2,4125164,261559386.0,1577.142408493037,1575.6208276296559,1578.665096098712
HCPCS A0425,A0425,quarter,2021-Q3,4319912,266799594.0,1619.159885228311,1617.6333761904727,1620.6874792668063
HCPCS A0425,A0425,quarter,2021-Q4,4258737,272358419.0,1563.6516820873453,1562.166957237845,1565.137469793919
HCPCS A0425,A0425,quarter,2022-Q1,4175553,277314434.0,1505.710661998935,1504.2667860299305,1507.155581831898
HCPCS A0425,A0425,quarter,2022-Q2,4560944,282016994.5,1617.258565600379,1615.7746749796922,1618.74348267152
HCPCS A0425,A0425,quarter,2022-Q3,4814069,287178648.0,1676.332496697317,1674.8353773320312,1677.830624059722
HCPCS A0425,A0425,quarter,2022-Q4,4775836,292152539.0,1634.706313471402,1633.2405392670019,1636.173078512401
HCPCS A0425,A0425,quarter,2023-Q1,4889540,297686543.0,1642.5129435562023,1641.0573907712135,1643.969468756339
HCPCS A0425,A0425,quarter,2023-Q2,5034365,298365151.0,1687.316693362758,1685.8430961556508,1688.7912607711792
HCPCS A0425,A0425,quarter,2023-Q3,4997866,289816874.0,1724.4910315332434,1722.9794804412688,1726.0035814435985
HCPCS A0425,A0425,quarter,2023-Q4,4906787,276383178.0,1775.3566029261012,1773.7860943064984,1776.928158913449
HCPCS A0425,A0425,year,2018,15301470,913486173.0,1675.0631210703614,1674.2239335200804,1675.9026254898495
HCPCS A0425,A0425,year,2019,17639520,898545960.0,1963.1182805607407,1962.202268480236,1964.0346147771547
HCPCS A0425,A0425,year,2020,12426531,719880231.0,1726.1942285507769,1725.23459979339,1727.1542594005873
HCPCS A0425,A0425,year,2021,16627527,1056929108.0,1573.1922674987961,1572.4361930016098,1573.9486158597806
HCPCS A0425,A0425,year,2022,18326402,1138662615.5,1609.4672601464713,1608.730472045549,1610.2043024521736
HCPCS A0425,A0425,year,2023,19828558,1162251746.0,1706.046738001631,1705.2958998812849,1706.7978251666405
Ambulance Services,Ambulance Services,month,2018-01,2501435,77061511.0,3246.023815961771,3242.0024606341276,3250.048927931876
Ambulance Services,Ambulance Services,month,2018-02,2246694,76816414.0,2924.7577217025514,2920.9345309520904,2928.5846811262313
Ambulance Services,Ambulance Services,month,2018-03,2380744,76672124.0,3105.0972319483417,3101.1541946118446,3109.0440450260085
Ambulance Services,Ambulance Services,month,2018-04,2357971,76587909.0,3078.7770952200826,3074.8486527624586,3082.709317574623
Ambulance Services,Ambulance Services,month,2018-05,2481969,76388516.0,3249.13891506938,3245.0979514359906,3253.183668445024
Ambulance Services,Ambulance Services,month,2018-06,2316390,75959344.0,3049.51290785239,3045.587047995772,3053.44257889215
Ambulance Services,Ambulance Services,month,2018-07,2408576,76353875.0,3154.49084935113,3150.5082931076386,3158.4771970685606
Ambulance Services,Ambulance Services,month,2018-08,2424973,76065396.0,3188.010748014774,3183.999499174302,3192.0258027055884
Ambulance Services,Ambulance Services,month,2018-09,2269564,75485517.0,3006.621786799182,3002.711430559523,3010.535978153754
Ambulance Services,Ambulance Services,month,2018-10,2410676,75799027.0,3180.352169955955,3176.3387124100013,3184.36944672903
Ambulance Services,Ambulance Services,month,2018-11,2223213,75525925.0,2943.642199681765,2939.7740632896707,2947.514169145834
Ambulance Services,Ambulance Services,month,2018-12,2283470,74770615.0,3053.9671233144195,3050.0072994524235,3057.930818957244
Ambulance Services,Ambulance Services,month,2019-01,2488342,75376060.0,3301.2364933906074,3297.1359953202077,3305.3408321062598
Ambulance Services,Ambulance Services,month,2019-02,2289286,75153292.0,3046.15531678905,3042.210640589242,3050.1038450536653
Ambulance Services,Ambulance Services,month,2019-03,2522448,74877560.0,3368.7636188999745,3364.6076208060185,3372.9234832027896
Ambulance Services,Ambulance Services,month,2019-04,2534170,75071007.0,3375.6973581025763,3371.5424459130686,3379.8561265363846
Ambulance Services,Ambulance Services,month,2019-05,2665451,74812854.0,3562.8249124141157,3558.5490016136896,3567.104692744877
Ambulance Services,Ambulance Services,month,2019-06,2450509,74215582.0,3301.879381610185,3297.7465563885803,3306.016107538042
Ambulance Services,Ambulance Services,month,2019-07,2615231,74488451.0,3510.921444721679,3506.6675732516665,3515.179202581832
Ambulance Services,Ambulance Services,month,2019-08,2695001,75037460.0,3591.5408117492248,3587.2541269042067,3595.831354537704
Ambulance Services,Ambulance Services,month,2019-09,2672265,75625105.0,3533.5686476071664,3529.3332572527675,3537.807865930222
Ambulance Services,Ambulance Services,month,2019-10,2878028,75011359.0,3836.7895720966744,3832.3581326153767,3841.224870838129
Ambulance Services,Ambulance Services,month,2019-11,2646766,74622336.0,3546.881727208325,3542.6099559615286,3551.157377867574
Ambulance Services,Ambulance Services,month,2019-12,2739661,74254894.0,3689.5359381968815,3685.1683207398337,3693.907454249349
Ambulance Services,Ambulance Services,month,2020-01,2966324,74732556.0,3969.2527042698766,3964.7369982424075,3973.772283943565
Ambulance Services,Ambulance Services,month,2020-02,2759829,74443888.0,3707.260695465019,3702.8881557160944,3711.6371239089153
Ambulance Services,Ambulance Services,month,2020-06,2247165,78055480.0,2878.9330358355364,2875.1701405725503,2882.699639947092
Ambulance Services,Ambulance Services,month,2020-07,2427697,79309251.0,3061.0514780930157,3057.202133866514,3064.9044725050194
Ambulance Services,Ambulance Services,month,2020-08,2391165,80202982.0,2981.391639527817,2977.613947165279,2985.1729414064775
Ambulance Services,Ambulance Services,month,2020-09,2307866,80938780.0,2851.372358219385,2847.694808583659,2855.0534845718594
Ambulance Services,Ambulance Services,month,2020-10,2424971,83848958.0,2892.070525193646,2888.4316355410997,2895.7128674056567
Ambulance Services,Ambulance Services,month,2020-11,2336993,85021129.0,2748.7202622303453,2745.197262542802,2752.2466668913376
Ambulance Services,Ambulance Services,month,2020-12,2432917,83327207.0,2919.715045771305,2916.0473751791583,2923.3861905397866
